"","x"
"global_tree_effect",137.099349902342
"nu",350.77363513907
"p10",257.170428651205
"p11",1673.73725121092
"p12",1139.09432082903
"p2",112.575377671634
"p3",921.835177834836
"p5",711.041635285077
"p6",464.918585136701
"p7",881.151056901685
"p8",7283.43118029565
"p9",276.248885250634
"procErr",3178.55026449443
