"","x"
"global_tree_effect",137.915890818572
"nu",584.486697500189
"p10",643.435682023686
"p11",2873.0862767717
"p12",2840.9072701275
"p2",112.63148141925
"p3",844.206440592624
"p5",3193.84041530515
"p6",1293.28338107598
"p7",8705.21897320082
"p8",3082.0897439151
"p9",2100.48999511114
"procErr",1731.2506225704
