"","x"
"global_tree_effect",120.821879931888
"nu",866.786156292305
"p10",418.75100518166
"p11",4596.84308208822
"p12",3195.47362043665
"p2",145.567118684739
"p3",1294.37272335286
"p5",3017.03043626018
"p6",927.160696615666
"p7",7052.62751889925
"p8",4471.3206937402
"p9",1640.81565858721
"procErr",2779.30201301043
