"","x"
"global_tree_effect",13.150286520463
"nu",5453.12668382773
"p10",18.0758456014017
"p11",22.7235577195874
"p12",80.3893319748849
"p2",472.888372563413
"p3",723.068461886685
"p5",31.3109058848855
"p6",30.2541079343536
"p7",91.6523497141458
"p8",125.492027176129
"p9",17.9266458976174
"procErr",3605.39787299563
