"","x"
"global_tree_effect",408.853954726332
"p10",227.449116835187
"p11",794.016531897742
"p12",704.663928618635
"p2",6892.06936415061
"p3",2243.92141521155
"p5",923.579343304697
"p6",578.309469223135
"p7",3343.16248803263
"p8",1937.49757494505
"p9",942.312588096278
"procErr",8206.61133739775
