"","x"
"global_tree_effect",78.1917715599151
"nu",1960.79425086501
"p10",191.168551559594
"p11",87.0964449471063
"p12",100.584568488692
"p2",329.229287027036
"p3",3735.39312866532
"p5",108.467659220449
"p6",458.446925097726
"p7",3592.33282045731
"p8",2317.17675216933
"p9",76.2004245406438
"procErr",3134.15246549298
