"","x"
"global_tree_effect",198.9428464384
"nu",789.63760115041
"p10",405.182165604247
"p11",115.624203764846
"p12",151.353154834059
"p2",320.866044122967
"p3",1488.73343572777
"p5",344.791186359847
"p6",2833.47833655697
"p7",810.486648856375
"p8",3272.76081218513
"p9",111.463707347567
"procErr",5374.493310666
