"","x"
"global_tree_effect",32.5048658146786
"nu",658.206060150711
"p10",55.4134054621468
"p11",34.0481535171455
"p12",99.5415925002658
"p2",42.0654540997276
"p3",280.559693223237
"p5",41.913428462509
"p6",245.000052280085
"p7",2739.35343624003
"p8",275.419677900053
"p9",30.1748895703114
"procErr",1368.07828274148
