"","x"
"global_tree_effect",229.789556573138
"nu",1627.88183764435
"p10",907.376478841629
"p11",1244.9862646315
"p12",5729.01959577601
"p2",298.672091562126
"p3",1816.62503721288
"p5",1116.92164484425
"p6",2065.93198007337
"p7",11708.7133199776
"p8",4052.20468683364
"p9",305.55945287968
"procErr",3837.15400043924
