"","x"
"global_tree_effect",38.0694591895484
"nu",1439.89634900916
"p10",266.903947477694
"p11",1632.27770864164
"p12",1466.80462720231
"p2",41.3287364003447
"p3",591.046828810101
"p5",1914.09292083269
"p6",958.821503491529
"p7",5378.58537748976
"p8",4979.00162218766
"p9",1230.09982398088
"procErr",1732.54564162532
