"","x"
"global_tree_effect",42.6872780892939
"nu",8859.343905092
"p10",137.669487477523
"p11",1922.23365912098
"p12",1979.3988404029
"p2",59.2350069450074
"p3",457.769444157865
"p5",1846.07041306668
"p6",407.175455909436
"p7",1954.8924510976
"p8",1206.42083006729
"p9",1115.3569091547
"procErr",2993.7615277629
