"","x"
"global_tree_effect",26.0933327581321
"nu",1118.40663896454
"p10",144.264393340617
"p11",993.226645836723
"p12",625.753898543486
"p2",38.4282879269988
"p3",445.82862495257
"p5",404.069980071405
"p6",288.234542045643
"p7",766.553253034671
"p8",4468.83845595898
"p9",120.551494674772
"procErr",1400.00395349635
