"","x"
"global_tree_effect",43.0967603862088
"nu",6270.72265044843
"p10",281.882727410843
"p11",2738.74348251082
"p12",2459.33012458819
"p2",46.1025521374082
"p3",641.945862405
"p5",1856.7620574855
"p6",661.151255454892
"p7",3880.13547420742
"p8",1654.17174966915
"p9",906.531883399226
"procErr",3491.74622585859
