"","x"
"global_tree_effect",10.6683106385436
"p10",12.3030422253396
"p11",12.8628571418935
"p12",18.3658434125465
"p2",585.436088157841
"p3",2004.14788068296
"p5",14.5590739674704
"p6",83.8652739051671
"p7",87.2180019968193
"p8",204.858393428451
"p9",11.5196422779905
"procErr",6536.4185095813
