"","x"
"global_tree_effect",15.0590099657173
"nu",958.508943757051
"p10",13.9520611844383
"p11",148.188319794567
"p12",58.4519885499272
"p2",150.103940203907
"p3",415.059435466678
"p5",30.7042853244733
"p6",15.2490124234411
"p7",300.629158209557
"p8",38.6064921127123
"p9",126.396111388608
"procErr",7711.71148833255
